GHO,Indicator,PUBLISHSTATE,PUBLISH STATES,YEAR,Year,REGION,WHO region,COUNTRY,Country,SEX,Sex,Display Value,Numeric Value,Low Value,High Value,Comments
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,MRT,Mauritania,MLE,Male,13,13,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,MRT,Mauritania,FMLE,Female,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,MRT,Mauritania,BTSX,Both sexes,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,MRT,Mauritania,MLE,Male,13,13,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,MRT,Mauritania,FMLE,Female,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,MRT,Mauritania,BTSX,Both sexes,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,MRT,Mauritania,MLE,Male,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,MRT,Mauritania,FMLE,Female,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,MRT,Mauritania,BTSX,Both sexes,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,MUS,Mauritius,MLE,Male,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,MUS,Mauritius,FMLE,Female,19,19,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,MUS,Mauritius,BTSX,Both sexes,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,MUS,Mauritius,MLE,Male,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,MUS,Mauritius,FMLE,Female,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,MUS,Mauritius,BTSX,Both sexes,18,18,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,MUS,Mauritius,MLE,Male,18,18,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,MUS,Mauritius,FMLE,Female,22,22,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,MUS,Mauritius,BTSX,Both sexes,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AMR,Americas,MEX,Mexico,MLE,Male,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AMR,Americas,MEX,Mexico,FMLE,Female,22,22,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AMR,Americas,MEX,Mexico,BTSX,Both sexes,21,21,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AMR,Americas,MEX,Mexico,MLE,Male,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AMR,Americas,MEX,Mexico,FMLE,Female,23,23,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AMR,Americas,MEX,Mexico,BTSX,Both sexes,21,21,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AMR,Americas,MEX,Mexico,MLE,Male,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AMR,Americas,MEX,Mexico,FMLE,Female,22,22,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AMR,Americas,MEX,Mexico,BTSX,Both sexes,21,21,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,FSM,Micronesia (Federated States of),MLE,Male,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,FSM,Micronesia (Federated States of),FMLE,Female,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,FSM,Micronesia (Federated States of),BTSX,Both sexes,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,FSM,Micronesia (Federated States of),MLE,Male,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,FSM,Micronesia (Federated States of),FMLE,Female,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,FSM,Micronesia (Federated States of),BTSX,Both sexes,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,FSM,Micronesia (Federated States of),MLE,Male,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,FSM,Micronesia (Federated States of),FMLE,Female,18,18,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,FSM,Micronesia (Federated States of),BTSX,Both sexes,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,MCO,Monaco,MLE,Male,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,MCO,Monaco,FMLE,Female,25,25,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,MCO,Monaco,BTSX,Both sexes,22,22,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,MCO,Monaco,MLE,Male,21,21,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,MCO,Monaco,FMLE,Female,26,26,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,MCO,Monaco,BTSX,Both sexes,24,24,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EUR,Europe,MCO,Monaco,MLE,Male,23,23,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EUR,Europe,MCO,Monaco,FMLE,Female,27,27,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EUR,Europe,MCO,Monaco,BTSX,Both sexes,25,25,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,MNG,Mongolia,MLE,Male,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,MNG,Mongolia,FMLE,Female,19,19,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,MNG,Mongolia,BTSX,Both sexes,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,MNG,Mongolia,MLE,Male,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,MNG,Mongolia,FMLE,Female,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,MNG,Mongolia,BTSX,Both sexes,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,MNG,Mongolia,MLE,Male,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,MNG,Mongolia,FMLE,Female,19,19,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,MNG,Mongolia,BTSX,Both sexes,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,MNE,Montenegro,MLE,Male,19,19,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,MNE,Montenegro,FMLE,Female,23,23,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,MNE,Montenegro,BTSX,Both sexes,22,22,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,MNE,Montenegro,MLE,Male,19,19,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,MNE,Montenegro,FMLE,Female,21,21,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,MNE,Montenegro,BTSX,Both sexes,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EUR,Europe,MNE,Montenegro,MLE,Male,18,18,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EUR,Europe,MNE,Montenegro,FMLE,Female,21,21,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EUR,Europe,MNE,Montenegro,BTSX,Both sexes,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EMR,Eastern Mediterranean,MAR,Morocco,MLE,Male,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EMR,Eastern Mediterranean,MAR,Morocco,FMLE,Female,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EMR,Eastern Mediterranean,MAR,Morocco,BTSX,Both sexes,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,MAR,Morocco,MLE,Male,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,MAR,Morocco,FMLE,Female,18,18,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,MAR,Morocco,BTSX,Both sexes,18,18,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EMR,Eastern Mediterranean,MAR,Morocco,MLE,Male,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EMR,Eastern Mediterranean,MAR,Morocco,FMLE,Female,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EMR,Eastern Mediterranean,MAR,Morocco,BTSX,Both sexes,18,18,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,MOZ,Mozambique,MLE,Male,13,13,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,MOZ,Mozambique,FMLE,Female,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,MOZ,Mozambique,BTSX,Both sexes,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,MOZ,Mozambique,MLE,Male,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,MOZ,Mozambique,FMLE,Female,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,MOZ,Mozambique,BTSX,Both sexes,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,MOZ,Mozambique,MLE,Male,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,MOZ,Mozambique,FMLE,Female,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,MOZ,Mozambique,BTSX,Both sexes,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,SEAR,South-East Asia,MMR,Myanmar,MLE,Male,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,SEAR,South-East Asia,MMR,Myanmar,FMLE,Female,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,SEAR,South-East Asia,MMR,Myanmar,BTSX,Both sexes,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,SEAR,South-East Asia,MMR,Myanmar,MLE,Male,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,SEAR,South-East Asia,MMR,Myanmar,FMLE,Female,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,SEAR,South-East Asia,MMR,Myanmar,BTSX,Both sexes,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,SEAR,South-East Asia,MMR,Myanmar,MLE,Male,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,SEAR,South-East Asia,MMR,Myanmar,FMLE,Female,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,SEAR,South-East Asia,MMR,Myanmar,BTSX,Both sexes,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,NAM,Namibia,MLE,Male,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,NAM,Namibia,FMLE,Female,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,NAM,Namibia,BTSX,Both sexes,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,NAM,Namibia,MLE,Male,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,NAM,Namibia,FMLE,Female,18,18,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,NAM,Namibia,BTSX,Both sexes,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,NAM,Namibia,MLE,Male,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,NAM,Namibia,FMLE,Female,19,19,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,NAM,Namibia,BTSX,Both sexes,18,18,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,NRU,Nauru,MLE,Male,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,NRU,Nauru,FMLE,Female,19,19,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,NRU,Nauru,BTSX,Both sexes,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,NRU,Nauru,MLE,Male,13,13,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,NRU,Nauru,FMLE,Female,19,19,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,NRU,Nauru,BTSX,Both sexes,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,NRU,Nauru,MLE,Male,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,NRU,Nauru,FMLE,Female,19,19,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,NRU,Nauru,BTSX,Both sexes,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,SEAR,South-East Asia,NPL,Nepal,MLE,Male,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,SEAR,South-East Asia,NPL,Nepal,FMLE,Female,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,SEAR,South-East Asia,NPL,Nepal,BTSX,Both sexes,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,SEAR,South-East Asia,NPL,Nepal,MLE,Male,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,SEAR,South-East Asia,NPL,Nepal,FMLE,Female,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,SEAR,South-East Asia,NPL,Nepal,BTSX,Both sexes,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,SEAR,South-East Asia,NPL,Nepal,MLE,Male,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,SEAR,South-East Asia,NPL,Nepal,FMLE,Female,18,18,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,SEAR,South-East Asia,NPL,Nepal,BTSX,Both sexes,17,17,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,NLD,Netherlands,MLE,Male,18,18,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,NLD,Netherlands,FMLE,Female,23,23,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,NLD,Netherlands,BTSX,Both sexes,21,21,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,NLD,Netherlands,MLE,Male,19,19,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,NLD,Netherlands,FMLE,Female,24,24,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,NLD,Netherlands,BTSX,Both sexes,22,22,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EUR,Europe,NLD,Netherlands,MLE,Male,22,22,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EUR,Europe,NLD,Netherlands,FMLE,Female,25,25,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EUR,Europe,NLD,Netherlands,BTSX,Both sexes,24,24,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,NZL,New Zealand,MLE,Male,18,18,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,NZL,New Zealand,FMLE,Female,22,22,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,NZL,New Zealand,BTSX,Both sexes,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,NZL,New Zealand,MLE,Male,21,21,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,NZL,New Zealand,FMLE,Female,24,24,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,NZL,New Zealand,BTSX,Both sexes,23,23,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,NZL,New Zealand,MLE,Male,23,23,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,NZL,New Zealand,FMLE,Female,26,26,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,NZL,New Zealand,BTSX,Both sexes,25,25,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AMR,Americas,NIC,Nicaragua,MLE,Male,21,21,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AMR,Americas,NIC,Nicaragua,FMLE,Female,24,24,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AMR,Americas,NIC,Nicaragua,BTSX,Both sexes,22,22,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AMR,Americas,NIC,Nicaragua,MLE,Male,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AMR,Americas,NIC,Nicaragua,FMLE,Female,23,23,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AMR,Americas,NIC,Nicaragua,BTSX,Both sexes,22,22,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AMR,Americas,NIC,Nicaragua,MLE,Male,19,19,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AMR,Americas,NIC,Nicaragua,FMLE,Female,22,22,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AMR,Americas,NIC,Nicaragua,BTSX,Both sexes,21,21,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,NER,Niger,MLE,Male,13,13,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,NER,Niger,FMLE,Female,13,13,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,NER,Niger,BTSX,Both sexes,13,13,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,NER,Niger,MLE,Male,13,13,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,NER,Niger,FMLE,Female,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,NER,Niger,BTSX,Both sexes,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,NER,Niger,MLE,Male,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,NER,Niger,FMLE,Female,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,NER,Niger,BTSX,Both sexes,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,NGA,Nigeria,MLE,Male,14,14,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,NGA,Nigeria,FMLE,Female,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,NGA,Nigeria,BTSX,Both sexes,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,NGA,Nigeria,MLE,Male,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,NGA,Nigeria,FMLE,Female,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,NGA,Nigeria,BTSX,Both sexes,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,NGA,Nigeria,MLE,Male,15,15,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,NGA,Nigeria,FMLE,Female,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,AFR,Africa,NGA,Nigeria,BTSX,Both sexes,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,NIU,Niue,MLE,Male,19,19,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,NIU,Niue,FMLE,Female,22,22,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,NIU,Niue,BTSX,Both sexes,21,21,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,NIU,Niue,MLE,Male,18,18,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,NIU,Niue,FMLE,Female,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,NIU,Niue,BTSX,Both sexes,19,19,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,NIU,Niue,MLE,Male,16,16,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,NIU,Niue,FMLE,Female,25,25,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,NIU,Niue,BTSX,Both sexes,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,NOR,Norway,MLE,Male,18,18,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,NOR,Norway,FMLE,Female,23,23,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,NOR,Norway,BTSX,Both sexes,21,21,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,NOR,Norway,MLE,Male,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,NOR,Norway,FMLE,Female,24,24,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,NOR,Norway,BTSX,Both sexes,22,22,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EUR,Europe,NOR,Norway,MLE,Male,22,22,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EUR,Europe,NOR,Norway,FMLE,Female,26,26,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2011,2011,EUR,Europe,NOR,Norway,BTSX,Both sexes,24,24,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EMR,Eastern Mediterranean,OMN,Oman,MLE,Male,19,19,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EMR,Eastern Mediterranean,OMN,Oman,FMLE,Female,20,20,,,
WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EMR,Eastern Mediterranean,OMN,Oman,BTSX,Both sexes,20,20,,,
